CVE ID,CVE-Year,Publish Date,Score
CVE-2023-21007,2023,2023-03-24T20:15:12.773,4.4
CVE-2023-21008,2023,2023-03-24T20:15:12.817,4.4
CVE-2023-21009,2023,2023-03-24T20:15:12.867,4.4
CVE-2023-21010,2023,2023-03-24T20:15:12.910,4.4
CVE-2023-21011,2023,2023-03-24T20:15:12.950,4.4
CVE-2023-21012,2023,2023-03-24T20:15:12.997,4.4
CVE-2023-21013,2023,2023-03-24T20:15:13.037,4.4
CVE-2023-21014,2023,2023-03-24T20:15:13.073,4.4
CVE-2023-21015,2023,2023-03-24T20:15:13.110,7.8
CVE-2023-21016,2023,2023-03-24T20:15:13.147,5.5
CVE-2023-21017,2023,2023-03-24T20:15:13.183,7.8
CVE-2023-21018,2023,2023-03-24T20:15:13.217,6.7
CVE-2023-21019,2023,2023-03-24T20:15:13.257,5.5
CVE-2023-21020,2023,2023-03-24T20:15:13.287,6.7
CVE-2023-21021,2023,2023-03-24T20:15:13.323,7.8
CVE-2023-21022,2023,2023-03-24T20:15:13.360,7.8
CVE-2023-21024,2023,2023-03-24T20:15:13.393,7.8
CVE-2023-21025,2023,2023-03-24T20:15:13.430,4.4
CVE-2023-21026,2023,2023-03-24T20:15:13.467,5.5
CVE-2023-21027,2023,2023-03-24T20:15:13.507,7.5
CVE-2023-21028,2023,2023-03-24T20:15:13.543,7.5
CVE-2023-21029,2023,2023-03-24T20:15:13.583,5.5
CVE-2023-21030,2023,2023-03-24T20:15:13.620,7.8
CVE-2023-21031,2023,2023-03-24T20:15:13.657,4.7
CVE-2023-21032,2023,2023-03-24T20:15:13.690,4.4
CVE-2023-21033,2023,2023-03-24T20:15:13.723,5.5
CVE-2023-21034,2023,2023-03-24T20:15:13.760,7.8
CVE-2023-21035,2023,2023-03-24T20:15:13.797,7.8
CVE-2023-21036,2023,2023-03-24T20:15:13.827,5.5
CVE-2023-21038,2023,2023-03-24T20:15:13.863,6.7
CVE-2023-21039,2023,2023-03-24T20:15:13.903,4.4
CVE-2023-21040,2023,2023-03-24T20:15:13.940,7.8
CVE-2023-21041,2023,2023-03-24T20:15:13.987,7.8
CVE-2023-21042,2023,2023-03-24T20:15:14.023,6.7
CVE-2023-21043,2023,2023-03-24T20:15:14.057,6.7
CVE-2023-21044,2023,2023-03-24T20:15:14.090,4.4
CVE-2023-21045,2023,2023-03-24T20:15:14.127,4.4
CVE-2023-21046,2023,2023-03-24T20:15:14.157,4.4
CVE-2023-21047,2023,2023-03-24T20:15:14.197,4.4
CVE-2023-21048,2023,2023-03-24T20:15:14.230,4.4
CVE-2023-21049,2023,2023-03-24T20:15:14.267,4.4
CVE-2023-21050,2023,2023-03-24T20:15:14.300,6.7
CVE-2023-21051,2023,2023-03-24T20:15:14.333,6.7
CVE-2023-21052,2023,2023-03-24T20:15:14.367,6.7
CVE-2023-21053,2023,2023-03-24T20:15:14.397,7.5
CVE-2023-21054,2023,2023-03-24T20:15:14.433,7.2
CVE-2023-21055,2023,2023-03-24T20:15:14.470,6.4
CVE-2023-21056,2023,2023-03-24T20:15:14.507,6.7
CVE-2023-21057,2023,2023-03-24T20:15:14.540,9.8
CVE-2023-21058,2023,2023-03-24T20:15:14.590,9.8
CVE-2023-21059,2023,2023-03-24T20:15:14.627,7.5
CVE-2023-21060,2023,2023-03-24T20:15:14.660,7.5
CVE-2023-21061,2023,2023-03-24T20:15:14.700,7.5
CVE-2023-21062,2023,2023-03-24T20:15:14.733,6.7
CVE-2023-21063,2023,2023-03-24T20:15:14.767,6.7
CVE-2023-21064,2023,2023-03-24T20:15:14.803,6.7
CVE-2023-21065,2023,2023-03-24T20:15:14.837,6.7
CVE-2023-21067,2023,2023-03-24T20:15:14.873,7.5
CVE-2023-21068,2023,2023-03-24T20:15:14.907,7.8
CVE-2023-21069,2023,2023-03-24T20:15:14.943,6.7
CVE-2023-21070,2023,2023-03-24T20:15:14.987,6.7
CVE-2023-21071,2023,2023-03-24T20:15:15.023,6.7
CVE-2023-21072,2023,2023-03-24T20:15:15.067,6.7
CVE-2023-21073,2023,2023-03-24T20:15:15.107,6.7
CVE-2023-21075,2023,2023-03-24T20:15:15.150,6.7
CVE-2023-21076,2023,2023-03-24T20:15:15.190,6.7
CVE-2023-21077,2023,2023-03-24T20:15:15.227,6.7
CVE-2023-21078,2023,2023-03-24T20:15:15.273,6.7
CVE-2023-21079,2023,2023-03-24T20:15:15.307,6.7
CVE-2023-22812,2023,2023-03-24T20:15:15.343,7.4
CVE-2023-25350,2023,2023-03-24T20:15:15.403,8.8
CVE-2023-28151,2023,2023-03-24T20:15:15.443,5.3
CVE-2023-28444,2023,2023-03-24T20:15:15.493,9.9
CVE-2023-28446,2023,2023-03-24T20:15:15.560,8.8
CVE-2023-28448,2023,2023-03-24T20:15:15.613,5.7
CVE-2023-28435,2023,2023-03-24T21:15:06.860,6.5
CVE-2023-1583,2023,2023-03-24T22:15:07.137,5.5
CVE-2023-26864,2023,2023-03-24T22:15:07.197,9.8
CVE-2023-27055,2023,2023-03-24T22:15:07.240,7.5
CVE-2023-28150,2023,2023-03-24T22:15:07.283,5.3
CVE-2022-45597,2023,2023-03-24T23:15:06.710,9.8
CVE-2023-23149,2023,2023-03-24T23:15:06.750,9.8
CVE-2023-27042,2023,2023-03-24T23:15:06.830,8.8
CVE-2023-25658,2023,2023-03-25T00:15:07.077,7.5
CVE-2023-25659,2023,2023-03-25T00:15:07.143,7.5
CVE-2023-25660,2023,2023-03-25T00:15:07.200,7.5
CVE-2023-25662,2023,2023-03-25T00:15:07.260,7.5
CVE-2023-25663,2023,2023-03-25T00:15:07.313,7.5
CVE-2023-25664,2023,2023-03-25T00:15:07.367,7.5
CVE-2023-25665,2023,2023-03-25T00:15:07.427,7.5
CVE-2023-25666,2023,2023-03-25T00:15:07.480,7.5
CVE-2023-25667,2023,2023-03-25T00:15:07.537,6.5
CVE-2023-25668,2023,2023-03-25T00:15:07.593,9.8
CVE-2023-25669,2023,2023-03-25T00:15:07.653,7.5
CVE-2023-25670,2023,2023-03-25T00:15:07.710,7.5
CVE-2023-25671,2023,2023-03-25T00:15:07.760,7.5
CVE-2023-25672,2023,2023-03-25T00:15:07.817,7.5
CVE-2023-25673,2023,2023-03-25T00:15:07.873,7.5
CVE-2023-25674,2023,2023-03-25T00:15:07.937,7.5
CVE-2023-25675,2023,2023-03-25T00:15:07.997,7.5
CVE-2023-25676,2023,2023-03-25T00:15:08.057,7.5
CVE-2023-25801,2023,2023-03-25T00:15:08.120,8.0
CVE-2023-27579,2023,2023-03-25T00:15:08.183,7.5
CVE-2023-28437,2023,2023-03-25T00:15:08.243,9.8
CVE-2023-1629,2023,2023-03-25T11:16:01.577,5.3
CVE-2023-1626,2023,2023-03-25T12:15:06.880,5.3
CVE-2023-1627,2023,2023-03-25T12:15:06.943,5.5
CVE-2023-1628,2023,2023-03-25T12:15:07.000,5.5
CVE-2023-1630,2023,2023-03-25T12:15:07.057,5.5
CVE-2023-1631,2023,2023-03-25T12:15:07.107,5.5
CVE-2023-1632,2023,2023-03-25T17:15:07.563,
CVE-2015-10097,2023,2023-03-25T18:15:09.387,6.3
CVE-2016-15030,2023,2023-03-25T18:15:09.467,3.5
CVE-2023-1634,2023,2023-03-25T19:15:06.933,6.3
CVE-2023-1635,2023,2023-03-25T19:15:06.990,3.5
CVE-2023-1456,2023,2023-03-25T21:15:06.790,7.2
CVE-2023-1457,2023,2023-03-25T21:15:06.850,7.2
CVE-2023-1458,2023,2023-03-25T22:15:06.873,7.2
CVE-2023-28858,2023,2023-03-26T19:15:06.780,3.7
CVE-2023-28859,2023,2023-03-26T19:15:06.850,6.5
CVE-2023-1638,2023,2023-03-26T21:15:06.817,5.5
CVE-2023-1639,2023,2023-03-26T21:15:06.887,5.5
CVE-2023-26800,2023,2023-03-26T21:15:06.967,9.8
CVE-2023-26801,2023,2023-03-26T21:15:07.020,9.8
CVE-2023-26802,2023,2023-03-26T21:15:07.060,9.8
CVE-2023-27796,2023,2023-03-26T21:15:07.103,8.8
CVE-2023-1640,2023,2023-03-26T22:15:06.893,5.5
CVE-2023-1641,2023,2023-03-26T22:15:06.960,5.5
CVE-2023-1642,2023,2023-03-26T22:15:07.017,5.5
CVE-2023-1643,2023,2023-03-26T22:15:07.077,5.5
CVE-2023-1644,2023,2023-03-26T23:15:07.807,5.5
CVE-2023-1645,2023,2023-03-26T23:15:07.880,5.5
CVE-2023-1646,2023,2023-03-26T23:15:07.940,5.3
CVE-2023-1647,2023,2023-03-27T01:15:07.223,8.8
CVE-2023-28866,2023,2023-03-27T01:15:07.377,5.3
CVE-2023-28867,2023,2023-03-27T01:15:07.413,7.5
CVE-2018-25083,2023,2023-03-27T03:15:07.103,9.8
CVE-2023-28883,2023,2023-03-27T03:15:07.193,9.8
CVE-2023-28884,2023,2023-03-27T03:15:07.233,6.1
CVE-2022-39043,2023,2023-03-27T04:15:09.330,2.4
CVE-2023-22902,2023,2023-03-27T04:15:09.577,5.4
CVE-2023-24834,2023,2023-03-27T04:15:09.660,6.5
CVE-2023-24835,2023,2023-03-27T04:15:09.750,7.2
CVE-2023-24837,2023,2023-03-27T04:15:09.830,8.8
CVE-2023-24838,2023,2023-03-27T04:15:09.917,9.8
CVE-2023-24839,2023,2023-03-27T04:15:09.997,6.1
CVE-2023-24840,2023,2023-03-27T04:15:10.087,7.2
CVE-2023-24841,2023,2023-03-27T04:15:10.167,7.2
CVE-2023-24842,2023,2023-03-27T04:15:10.247,5.3
CVE-2023-25017,2023,2023-03-27T04:15:10.317,8.1
CVE-2023-25018,2023,2023-03-27T04:15:10.390,5.4
CVE-2023-25909,2023,2023-03-27T04:15:10.473,9.8
CVE-2023-28885,2023,2023-03-27T04:15:10.553,6.8
CVE-2022-4126,2023,2023-03-27T05:15:07.277,9.6
CVE-2022-32199,2023,2023-03-27T06:15:07.410,6.5
CVE-2022-30705,2023,2023-03-27T14:15:07.377,5.4
CVE-2022-41354,2023,2023-03-27T14:15:07.557,4.3
CVE-2022-46843,2023,2023-03-27T14:15:07.607,7.1
CVE-2022-47924,2023,2023-03-27T14:15:07.690,6.5
CVE-2022-47925,2023,2023-03-27T14:15:07.767,7.5
CVE-2023-24094,2023,2023-03-27T14:15:07.897,7.5
CVE-2023-26958,2023,2023-03-27T14:15:07.947,4.8
CVE-2023-26959,2023,2023-03-27T14:15:07.987,9.8
CVE-2023-27096,2023,2023-03-27T14:15:08.033,6.5
CVE-2022-47146,2023,2023-03-27T15:15:07.223,7.1
CVE-2023-1133,2023,2023-03-27T15:15:07.293,9.8
CVE-2023-1134,2023,2023-03-27T15:15:07.370,7.1
CVE-2023-1135,2023,2023-03-27T15:15:07.460,7.8
CVE-2023-1136,2023,2023-03-27T15:15:07.540,9.8
CVE-2023-1137,2023,2023-03-27T15:15:07.620,6.5
CVE-2023-1138,2023,2023-03-27T15:15:07.690,7.5
CVE-2023-1139,2023,2023-03-27T15:15:07.760,8.8
CVE-2023-1140,2023,2023-03-27T15:15:07.840,9.8
CVE-2023-1141,2023,2023-03-27T15:15:07.917,8.8
CVE-2023-1142,2023,2023-03-27T15:15:08.000,7.5
CVE-2023-1143,2023,2023-03-27T15:15:08.080,8.8
CVE-2023-1144,2023,2023-03-27T15:15:08.167,8.8
CVE-2023-1145,2023,2023-03-27T15:15:08.277,7.8
CVE-2023-1655,2023,2023-03-27T15:15:08.390,7.8
CVE-2023-1659,2023,2023-03-27T15:15:08.493,
CVE-2023-22707,2023,2023-03-27T15:15:08.560,5.9
CVE-2023-27296,2023,2023-03-27T15:15:08.650,8.8
CVE-2020-36666,2023,2023-03-27T16:15:07.660,8.8
CVE-2022-48426,2023,2023-03-27T16:15:07.800,4.6
CVE-2022-48429,2023,2023-03-27T16:15:07.877,4.6
CVE-2023-0272,2023,2023-03-27T16:15:07.937,5.4
CVE-2023-0335,2023,2023-03-27T16:15:08.007,6.5
CVE-2023-0336,2023,2023-03-27T16:15:08.067,6.5
CVE-2023-0395,2023,2023-03-27T16:15:08.133,5.4
CVE-2023-0441,2023,2023-03-27T16:15:08.193,8.1
CVE-2023-0467,2023,2023-03-27T16:15:08.250,4.3
CVE-2023-0484,2023,2023-03-27T16:15:08.333,4.3
CVE-2023-0491,2023,2023-03-27T16:15:08.420,5.4
CVE-2023-0495,2023,2023-03-27T16:15:08.493,4.3
CVE-2023-0496,2023,2023-03-27T16:15:08.560,4.3
CVE-2023-0497,2023,2023-03-27T16:15:08.627,4.3
CVE-2023-0498,2023,2023-03-27T16:15:08.697,4.3
CVE-2023-0499,2023,2023-03-27T16:15:08.760,4.3
CVE-2023-0500,2023,2023-03-27T16:15:08.820,6.5
CVE-2023-0501,2023,2023-03-27T16:15:08.877,6.5
CVE-2023-0502,2023,2023-03-27T16:15:08.937,6.5
CVE-2023-0503,2023,2023-03-27T16:15:08.990,4.3
CVE-2023-0504,2023,2023-03-27T16:15:09.047,4.3
CVE-2023-0505,2023,2023-03-27T16:15:09.107,4.3
CVE-2023-0589,2023,2023-03-27T16:15:09.167,5.4
CVE-2023-0660,2023,2023-03-27T16:15:09.223,5.4
CVE-2023-0816,2023,2023-03-27T16:15:09.277,6.5
CVE-2023-0823,2023,2023-03-27T16:15:09.337,5.4
CVE-2023-0955,2023,2023-03-27T16:15:09.387,8.8
CVE-2023-1025,2023,2023-03-27T16:15:09.433,4.8
CVE-2023-1069,2023,2023-03-27T16:15:09.480,5.4
CVE-2023-1086,2023,2023-03-27T16:15:09.540,4.3
CVE-2023-1087,2023,2023-03-27T16:15:09.610,4.3
CVE-2023-1088,2023,2023-03-27T16:15:09.670,4.3
CVE-2023-1089,2023,2023-03-27T16:15:09.730,4.3
CVE-2023-1092,2023,2023-03-27T16:15:09.777,6.5
CVE-2023-1093,2023,2023-03-27T16:15:09.833,6.5
CVE-2023-1399,2023,2023-03-27T16:15:09.890,7.8
CVE-2023-1400,2023,2023-03-27T16:15:09.960,4.8
CVE-2023-1654,2023,2023-03-27T16:15:10.017,7.8
CVE-2023-27847,2023,2023-03-27T16:15:10.083,9.8
CVE-2022-48427,2023,2023-03-27T17:15:09.133,4.6
CVE-2022-48428,2023,2023-03-27T17:15:09.190,4.6
CVE-2023-25828,2023,2023-03-27T17:15:09.480,7.2
CVE-2023-27241,2023,2023-03-27T17:15:09.547,6.1
CVE-2023-27245,2023,2023-03-27T17:15:09.587,6.1
CVE-2023-22300,2023,2023-03-27T20:15:09.343,6.1
CVE-2023-25661,2023,2023-03-27T20:15:09.417,6.5
CVE-2023-25818,2023,2023-03-27T20:15:09.490,5.3
CVE-2023-27927,2023,2023-03-27T20:15:09.577,6.5
CVE-2023-28650,2023,2023-03-27T20:15:09.633,6.1
CVE-2023-28652,2023,2023-03-27T20:15:09.693,6.5
CVE-2023-28655,2023,2023-03-27T20:15:09.757,5.4
CVE-2021-3923,2023,2023-03-27T21:15:09.980,2.3
CVE-2022-46415,2023,2023-03-27T21:15:10.047,9.1
CVE-2022-46416,2023,2023-03-27T21:15:10.100,9.1
CVE-2023-0241,2023,2023-03-27T21:15:10.147,6.5
CVE-2023-0494,2023,2023-03-27T21:15:10.193,7.8
CVE-2023-0778,2023,2023-03-27T21:15:10.240,6.8
CVE-2023-1073,2023,2023-03-27T21:15:10.287,6.6
CVE-2023-1074,2023,2023-03-27T21:15:10.330,5.5
CVE-2023-1075,2023,2023-03-27T21:15:10.380,3.3
CVE-2023-1076,2023,2023-03-27T21:15:10.423,5.5
CVE-2023-1077,2023,2023-03-27T21:15:10.467,7.0
CVE-2023-1078,2023,2023-03-27T21:15:10.520,7.8
CVE-2023-1079,2023,2023-03-27T21:15:10.573,6.8
CVE-2023-1380,2023,2023-03-27T21:15:10.623,7.1
CVE-2023-1666,2023,2023-03-27T21:15:10.677,6.3
CVE-2023-22247,2023,2023-03-27T21:15:10.727,7.5
CVE-2023-22249,2023,2023-03-27T21:15:10.797,4.8
CVE-2023-22250,2023,2023-03-27T21:15:10.860,5.3
CVE-2023-22251,2023,2023-03-27T21:15:10.923,4.3
CVE-2023-22608,2023,2023-03-27T21:15:10.980,
CVE-2023-24366,2023,2023-03-27T21:15:11.017,6.5
CVE-2023-25261,2023,2023-03-27T21:15:11.053,9.8
CVE-2023-25263,2023,2023-03-27T21:15:11.093,5.5
CVE-2023-25817,2023,2023-03-27T21:15:11.127,3.5
CVE-2023-25863,2023,2023-03-27T21:15:11.213,7.8
CVE-2023-25864,2023,2023-03-27T21:15:11.277,7.8
CVE-2023-25865,2023,2023-03-27T21:15:11.333,7.8
CVE-2023-25866,2023,2023-03-27T21:15:11.387,7.8
CVE-2023-25867,2023,2023-03-27T21:15:11.443,7.8
CVE-2023-25868,2023,2023-03-27T21:15:11.500,7.8
CVE-2023-25869,2023,2023-03-27T21:15:11.560,7.8
CVE-2023-25870,2023,2023-03-27T21:15:11.617,7.8
CVE-2023-25871,2023,2023-03-27T21:15:11.673,7.8
CVE-2023-25872,2023,2023-03-27T21:15:11.730,7.8
CVE-2023-25873,2023,2023-03-27T21:15:11.783,7.8
CVE-2023-25874,2023,2023-03-27T21:15:11.843,7.8
CVE-2023-25875,2023,2023-03-27T21:15:11.900,5.5
CVE-2023-25876,2023,2023-03-27T21:15:11.967,5.5
CVE-2023-25877,2023,2023-03-27T21:15:12.027,5.5
CVE-2023-25878,2023,2023-03-27T21:15:12.080,5.5
CVE-2023-25908,2023,2023-03-27T21:15:12.140,7.8
CVE-2023-28596,2023,2023-03-27T21:15:12.203,7.8
CVE-2023-28597,2023,2023-03-27T21:15:12.260,8.3
CVE-2023-28627,2023,2023-03-27T21:15:12.310,8.3
CVE-2023-28628,2023,2023-03-27T21:15:12.367,5.4
CVE-2023-28629,2023,2023-03-27T21:15:12.483,5.4
CVE-2023-28630,2023,2023-03-27T21:15:12.543,4.2
CVE-2023-28638,2023,2023-03-27T21:15:12.603,7.0
CVE-2023-28640,2023,2023-03-27T21:15:12.667,6.4
CVE-2022-2237,2023,2023-03-27T22:15:11.817,6.1
CVE-2022-3116,2023,2023-03-27T22:15:11.987,7.5
CVE-2022-40541,2023,2023-03-27T22:15:12.140,
CVE-2022-40542,2023,2023-03-27T22:15:12.240,
CVE-2022-40543,2023,2023-03-27T22:15:12.350,
CVE-2022-40544,2023,2023-03-27T22:15:12.457,
CVE-2022-40545,2023,2023-03-27T22:15:12.577,
CVE-2022-40546,2023,2023-03-27T22:15:12.693,
CVE-2022-40547,2023,2023-03-27T22:15:12.830,
CVE-2022-40548,2023,2023-03-27T22:15:12.960,
CVE-2022-40549,2023,2023-03-27T22:15:13.087,
CVE-2022-40550,2023,2023-03-27T22:15:13.207,
CVE-2022-40551,2023,2023-03-27T22:15:13.353,
CVE-2022-40552,2023,2023-03-27T22:15:13.477,
CVE-2022-40553,2023,2023-03-27T22:15:13.590,
CVE-2022-40554,2023,2023-03-27T22:15:13.717,
CVE-2022-40555,2023,2023-03-27T22:15:13.860,
CVE-2022-40556,2023,2023-03-27T22:15:13.947,
CVE-2022-40557,2023,2023-03-27T22:15:14.063,
CVE-2022-40558,2023,2023-03-27T22:15:14.160,
CVE-2022-40559,2023,2023-03-27T22:15:14.267,
CVE-2022-40560,2023,2023-03-27T22:15:14.420,
CVE-2022-40561,2023,2023-03-27T22:15:14.533,
CVE-2022-40562,2023,2023-03-27T22:15:14.673,
CVE-2022-40563,2023,2023-03-27T22:15:14.777,
CVE-2022-40564,2023,2023-03-27T22:15:14.880,
CVE-2022-40565,2023,2023-03-27T22:15:14.973,
CVE-2022-40566,2023,2023-03-27T22:15:15.093,
CVE-2022-40567,2023,2023-03-27T22:15:15.217,
CVE-2022-40568,2023,2023-03-27T22:15:15.330,
CVE-2022-40569,2023,2023-03-27T22:15:15.443,
CVE-2022-40570,2023,2023-03-27T22:15:15.600,
CVE-2022-40571,2023,2023-03-27T22:15:15.720,
CVE-2022-40572,2023,2023-03-27T22:15:15.833,
CVE-2022-40573,2023,2023-03-27T22:15:15.937,
CVE-2022-40574,2023,2023-03-27T22:15:16.063,
CVE-2022-40575,2023,2023-03-27T22:15:16.197,
CVE-2022-40576,2023,2023-03-27T22:15:16.347,
CVE-2022-40577,2023,2023-03-27T22:15:16.487,
CVE-2022-40578,2023,2023-03-27T22:15:16.667,
CVE-2022-40579,2023,2023-03-27T22:15:16.757,
CVE-2022-40580,2023,2023-03-27T22:15:16.877,
CVE-2022-40581,2023,2023-03-27T22:15:16.990,
CVE-2022-40582,2023,2023-03-27T22:15:17.117,
CVE-2022-40583,2023,2023-03-27T22:15:17.210,
CVE-2022-40584,2023,2023-03-27T22:15:17.343,
CVE-2022-40585,2023,2023-03-27T22:15:17.470,
CVE-2022-40586,2023,2023-03-27T22:15:17.590,
CVE-2022-40587,2023,2023-03-27T22:15:17.700,
CVE-2022-40588,2023,2023-03-27T22:15:17.810,
CVE-2022-40589,2023,2023-03-27T22:15:17.910,
CVE-2022-40590,2023,2023-03-27T22:15:18.027,
CVE-2022-40591,2023,2023-03-27T22:15:18.153,
CVE-2022-40592,2023,2023-03-27T22:15:18.367,
CVE-2022-40593,2023,2023-03-27T22:15:18.593,
CVE-2022-40594,2023,2023-03-27T22:15:18.787,
CVE-2022-40595,2023,2023-03-27T22:15:18.990,
CVE-2022-40596,2023,2023-03-27T22:15:19.063,
CVE-2022-40597,2023,2023-03-27T22:15:19.150,
CVE-2022-40598,2023,2023-03-27T22:15:19.247,
CVE-2022-40599,2023,2023-03-27T22:15:19.333,
CVE-2022-40600,2023,2023-03-27T22:15:19.393,
CVE-2022-40601,2023,2023-03-27T22:15:19.457,
CVE-2022-48291,2023,2023-03-27T22:15:19.517,6.5
CVE-2022-48346,2023,2023-03-27T22:15:19.573,7.5
CVE-2022-48347,2023,2023-03-27T22:15:19.633,7.5
CVE-2022-48348,2023,2023-03-27T22:15:19.703,9.1
CVE-2022-48349,2023,2023-03-27T22:15:19.920,9.1
CVE-2022-48350,2023,2023-03-27T22:15:20.010,7.5
CVE-2022-48351,2023,2023-03-27T22:15:20.103,7.5
CVE-2022-48352,2023,2023-03-27T22:15:20.207,7.5
CVE-2022-48353,2023,2023-03-27T22:15:20.310,9.8
CVE-2022-48354,2023,2023-03-27T22:15:20.393,6.5
CVE-2022-48355,2023,2023-03-27T22:15:20.470,6.5
CVE-2022-48356,2023,2023-03-27T22:15:20.540,7.5
CVE-2022-48357,2023,2023-03-27T22:15:20.607,7.5
CVE-2022-48358,2023,2023-03-27T22:15:20.700,7.4
CVE-2022-48359,2023,2023-03-27T22:15:20.770,7.5
CVE-2022-48360,2023,2023-03-27T22:15:20.830,7.5
CVE-2022-48361,2023,2023-03-27T22:15:20.897,5.3
CVE-2023-0179,2023,2023-03-27T22:15:20.963,7.8
CVE-2023-0210,2023,2023-03-27T22:15:21.040,7.5
CVE-2023-0326,2023,2023-03-27T22:15:21.110,5.0
CVE-2023-1637,2023,2023-03-27T22:15:21.217,5.5
CVE-2023-1648,2023,2023-03-27T22:15:21.440,
CVE-2023-1665,2023,2023-03-27T22:15:21.517,9.8
CVE-2023-20860,2023,2023-03-27T22:15:21.603,7.5
CVE-2023-26493,2023,2023-03-27T22:15:21.673,8.1
CVE-2023-26547,2023,2023-03-27T22:15:21.793,7.8
CVE-2023-26548,2023,2023-03-27T22:15:21.850,7.5
CVE-2023-26549,2023,2023-03-27T22:15:21.910,7.5
CVE-2023-26924,2023,2023-03-27T22:15:21.967,5.5
CVE-2023-28102,2023,2023-03-27T22:15:22.027,8.3
CVE-2023-28430,2023,2023-03-27T22:15:22.130,7.3
CVE-2023-23330,2023,2023-03-28T01:15:10.460,7.5
CVE-2023-25262,2023,2023-03-28T01:15:10.523,7.5
CVE-2023-27700,2023,2023-03-28T01:15:10.577,8.1
CVE-2022-45825,2023,2023-03-28T08:15:07.103,7.1
CVE-2022-45831,2023,2023-03-28T08:15:07.610,7.1
CVE-2022-46848,2023,2023-03-28T08:15:07.697,6.5
CVE-2022-46855,2023,2023-03-28T08:15:07.783,6.5
CVE-2022-46863,2023,2023-03-28T09:15:06.830,5.9
CVE-2022-47170,2023,2023-03-28T09:15:07.510,5.9
CVE-2023-25704,2023,2023-03-28T09:15:07.630,5.9
CVE-2022-3682,2023,2023-03-28T12:15:07.170,9.9
CVE-2023-25195,2023,2023-03-28T12:15:07.280,8.1
CVE-2023-25196,2023,2023-03-28T12:15:07.360,4.3
CVE-2023-25197,2023,2023-03-28T12:15:07.430,6.3
CVE-2022-3683,2023,2023-03-28T13:15:06.867,7.7
CVE-2022-3684,2023,2023-03-28T13:15:06.937,7.5
CVE-2022-3686,2023,2023-03-28T13:15:07.007,4.8
CVE-2022-47529,2023,2023-03-28T13:15:07.087,6.7
CVE-2023-28326,2023,2023-03-28T13:15:07.153,9.8
CVE-2022-3685,2023,2023-03-28T14:15:07.233,7.5
CVE-2023-25260,2023,2023-03-28T14:15:07.393,7.5
CVE-2023-27701,2023,2023-03-28T14:15:07.450,8.1
CVE-2023-0465,2023,2023-03-28T15:15:06.820,5.3
CVE-2023-0466,2023,2023-03-28T15:15:06.880,5.3
CVE-2023-26923,2023,2023-03-28T15:15:06.933,7.0
CVE-2023-27008,2023,2023-03-28T15:15:06.973,6.1
CVE-2023-0775,2023,2023-03-28T17:15:12.187,6.5
CVE-2023-27821,2023,2023-03-28T17:15:12.293,9.8
CVE-2023-27246,2023,2023-03-28T18:15:09.527,8.8
CVE-2023-27247,2023,2023-03-28T18:15:09.573,4.4
CVE-2022-0194,2023,2023-03-28T19:15:09.877,9.8
CVE-2022-0650,2023,2023-03-28T19:15:09.987,8.0
CVE-2022-1229,2023,2023-03-28T19:15:10.050,7.8
CVE-2022-1230,2023,2023-03-28T19:15:10.120,3.9
CVE-2022-23121,2023,2023-03-28T19:15:10.203,9.8
CVE-2022-23122,2023,2023-03-28T19:15:10.283,9.8
CVE-2022-23123,2023,2023-03-28T19:15:10.340,9.8
CVE-2022-23124,2023,2023-03-28T19:15:10.407,9.8
CVE-2022-23125,2023,2023-03-28T19:15:10.507,9.8
CVE-2022-24352,2023,2023-03-28T19:15:10.573,8.8
CVE-2022-24353,2023,2023-03-28T19:15:10.653,8.8
CVE-2022-24672,2023,2023-03-28T19:15:10.727,8.8
CVE-2022-24673,2023,2023-03-28T19:15:10.793,9.8
CVE-2022-24674,2023,2023-03-28T19:15:10.867,8.8
CVE-2022-24907,2023,2023-03-28T19:15:10.950,7.8
CVE-2022-24908,2023,2023-03-28T19:15:11.027,7.8
CVE-2022-24972,2023,2023-03-28T19:15:11.113,6.5
CVE-2022-24973,2023,2023-03-28T19:15:11.203,8.0
CVE-2022-46387,2023,2023-03-28T20:15:10.940,9.8
CVE-2023-1622,2023,2023-03-28T20:15:11.013,
CVE-2023-25721,2023,2023-03-28T20:15:11.093,6.5
CVE-2023-25722,2023,2023-03-28T20:15:11.140,5.5
CVE-2023-25879,2023,2023-03-28T20:15:11.177,7.8
CVE-2023-25880,2023,2023-03-28T20:15:11.243,7.8
CVE-2023-25881,2023,2023-03-28T20:15:11.297,7.8
CVE-2023-25882,2023,2023-03-28T20:15:11.357,7.8
CVE-2023-25883,2023,2023-03-28T20:15:11.427,7.8
CVE-2023-25884,2023,2023-03-28T20:15:11.500,7.8
CVE-2023-25885,2023,2023-03-28T20:15:11.587,7.8
CVE-2023-25886,2023,2023-03-28T20:15:11.667,7.8
CVE-2023-25887,2023,2023-03-28T20:15:11.753,7.8
CVE-2023-25888,2023,2023-03-28T20:15:11.817,7.8
CVE-2023-25889,2023,2023-03-28T20:15:11.900,7.8
CVE-2023-25890,2023,2023-03-28T20:15:11.983,7.8
CVE-2023-25891,2023,2023-03-28T20:15:12.057,7.8
CVE-2023-25892,2023,2023-03-28T20:15:12.137,7.8
CVE-2023-25893,2023,2023-03-28T20:15:12.217,7.8
